 Network trials_ros  Creating
 Network trials_ros  Created
 Container trials-all-1  Creating
 Container trials-all-1  Created
Attaching to trials-all-1
trials-all-1  | [INFO] [launch]: All log files can be found below /root/.ros/log/2023-10-29-01-08-33-891807-12273f32b1a0-1
trials-all-1  | [robot-6] [INFO] [1698541738.009289432] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541738.013266092] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541738.017602721] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541738.029053741] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.033625350] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.038333947] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.047936126] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541738.048850048] [coordinator]: The time of execution of above program is:8.11595106124878
trials-all-1  | [coordinator-2] [INFO] [1698541738.053127682] [coordinator]: Failed
trials-all-1  | [robot-6] [INFO] [1698541738.061660952] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.065350636] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541738.073931902] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541738.076082718] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541738.087744720] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541738.091448403] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541738.095152087] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541738.100000672] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.115620336] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.128410241] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.136937512] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.141151151] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541738.147535605] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541738.149792412] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.155753902] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541738.156770815] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541738.160075532] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.173274403] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541738.177754020] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541738.179244892] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.183086564] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541738.195994460] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541738.196345429] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.199897126] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.204154761] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.207975435] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.214477878] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.218727515] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.230023548] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.238107857] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.244922274] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.249944844] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.256840254] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.260624930] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.272372925] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.280192256] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.287565626] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541738.288283564] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541738.296940824] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541738.298897656] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541738.300677504] [coordinator]: The time of execution of above program is:8.395411014556885
trials-all-1  | [robot-6] [INFO] [1698541738.311315594] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.318259000] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541738.325319396] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541738.329337052] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541738.330641940] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.334310627] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.346824556] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.355725794] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.351793131] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541738.356192754] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541738.368511701] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.381841560] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541738.383602410] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.393319578] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.396986265] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541738.394752456] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541738.399241072] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541738.406824423] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.410869077] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.418410432] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.424692894] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541738.427842625] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541738.435286988] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.445701097] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.449948734] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.454208369] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.460709813] [robot]: door closed
trials-all-1  | [robot-6] [INFO] [1698541738.473204744] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.479874173] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541738.480984079] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541738.486636595] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541738.489401358] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.498005622] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541738.504309083] [coordinator]: The time of execution of above program is:8.58520770072937
trials-all-1  | [coordinator-2] [INFO] [1698541738.509846609] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541738.513639285] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541738.505925945] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.510585546] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.516443045] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.521112646] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.539853042] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541738.549303234] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541738.554128821] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541738.560015317] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541738.562528102] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541738.570531418] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.575537989] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541738.582656380] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541738.586614042] [environment]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541738.586087087] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.589655782] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.605508425] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.612336841] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.617442404] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.622515970] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541738.628827430] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541738.634458949] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.639272537] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.651942453] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.663613455] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541738.670299883] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541738.675673423] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.681359936] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541738.684039707] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541738.688302342] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541738.691957030] [coordinator]: The time of execution of above program is:8.78658652305603
trials-all-1  | [robot-6] [INFO] [1698541738.687234434] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.690934117] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.709241551] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541738.709214553] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698541738.715471018] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.722423423] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.726813048] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.733446480] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541738.733732456] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541738.739228986] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.753675750] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.758132368] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541738.767476569] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541738.774358980] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541738.780750433] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541738.785894993] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.789960646] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541738.796418093] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [robot-6] [INFO] [1698541738.797047039] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.802775549] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.816457379] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.825133636] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541738.826186546] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541738.830643165] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.836081700] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541738.836265684] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541738.842029191] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.846717790] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.864151298] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541738.870782731] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541738.883291661] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541738.883441648] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541738.888617205] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541738.888956176] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.894799676] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541738.903220956] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541738.905362773] [coordinator]: The time of execution of above program is:8.98705244064331
trials-all-1  | [robot-6] [INFO] [1698541738.910354346] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541738.916494820] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541738.920443483] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541738.919695547] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541738.930409630] [robot]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541738.933112399] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541738.937273043] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541738.941650668] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541738.939987811] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541738.943863479] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541738.964958674] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541738.968755350] [environment]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541738.969526284] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541738.973338957] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541738.991397413] [arm]: not ready
trials-all-1  | [environment-3] [INFO] [1698541738.992339332] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541739.001719529] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541739.005763184] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541739.015908317] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541739.019618001] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541739.027382338] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541739.032986859] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [robot-6] [INFO] [1698541739.037762451] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541739.045375801] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541739.047576613] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541739.056505850] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541739.060020550] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541739.063838224] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541739.070350668] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541739.077389067] [coordinator]: The time of execution of above program is:9.144266843795776
trials-all-1  | [robot-6] [INFO] [1698541739.081025756] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541739.087483205] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698541739.090369958] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541739.092054815] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541739.107147526] [robot]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541739.114008940] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541739.118044595] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541739.121657287] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541739.125240981] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541739.132952322] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541739.142935469] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541739.146706147] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541739.148626983] [environment]: Receiving message: a_navto,robot1,Room3
